id;date;piezo;besoinprelev;besoin_culture;besoin_puits;besoinprelevforage;prelev;prelevm3;cumulpluie;evapotrans;recharge;besoinpuits;diffpiezo;bilanecoulements;nomstation;piezostation;demo;resolution;varperm;nbiterations;varstock;consourb
1219.0;2008-01-11 00:00;3.6985458984877315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.006311589967518712;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
1279.0;2008-01-11 00:00;3.0052688488436807;2.4998218402035854E-6;0.0;2.4998218402035854E-6;0.0;2.777579822448428E-11;2.4998218402035854E-6;0.0;0.07267652893066406;0.0;2.4998218402035854E-6;0.0;0.0063872972146686606;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
1280.0;2008-01-11 00:00;3.403048910019437;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07267652893066406;0.0;0.0;0.0;0.01575087178035682;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
1284.0;2008-01-11 00:00;4.876350697236319;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07267652893066406;0.0;0.0;0.0;0.002055030704299469;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
1340.0;2008-01-11 00:00;2.8901901960915772;2.4998218402035854E-6;0.0;2.4998218402035854E-6;0.0;2.777579822448428E-11;2.4998218402035854E-6;0.0;0.07267652893066406;0.0;2.4998218402035854E-6;0.0;-0.007875943283602617;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
1345.0;2008-01-11 00:00;4.845879715780259;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07267652893066406;0.0;0.0;0.0;-0.008169860269150354;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
1407.0;2008-01-11 00:00;5.026812557323665;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07267652893066406;0.0;0.0;0.0;-0.013623987268061194;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
1411.0;2008-01-11 00:00;5.984001377781423;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07267652893066406;0.0;0.0;0.0;-0.011181425971729992;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
1472.0;2008-01-11 00:00;5.554824511247605;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07267652893066406;0.0;0.0;0.0;0.008928851913608692;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
1534.0;2008-01-11 00:00;5.4561624522245795;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07267652893066406;0.0;0.0;0.0;0.0014062415858197112;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
2717.0;2008-01-11 00:00;13.609974318132764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07267652893066406;0.0;0.0;0.0;-0.003547037474424531;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
3579.0;2008-01-11 00:00;2.7032141092814275;54.8400568093819;0.0;54.8400568093819;0.0;6.093339645486878E-4;54.8400568093819;2.5560854002833368E-5;0.07267652893066406;0.0;54.8400568093819;0.0;-0.013431790239052247;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
4510.0;2008-01-11 00:00;16.109106920669685;0.0;0.0;0.0;0.0;0.0;0.0;5.11217080056695E-6;0.07267652893066406;0.0;0.0;0.0;-0.001125251196626557;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
6357.0;2008-01-11 00:00;4.117949198604746;10.715839849341002;0.0;10.715839849341002;0.0;1.1906488721490001E-4;10.715839849341002;6.86952531337738E-4;0.05578036880493164;0.0;10.715839849341002;0.0;0.026322786917324204;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
8543.0;2008-01-11 00:00;25.463993050376917;144.55691579631016;0.0;144.55691579631016;0.0;0.001606187953292335;144.55691579631016;4.74098801612854E-4;0.06892365264892578;0.0;144.55691579631016;0.0;-0.01770390155252021;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
11962.0;2008-01-11 00:00;0.09126152239163901;23.278517718192774;0.0;23.278517718192774;0.0;2.586501968688086E-4;23.278517718192774;4.099071444943547E-5;0.05880080795288086;0.0;23.278517718192774;0.0;0.0048175599889299404;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
12460.0;2008-01-11 00:00;1.4579646421884676;1.337566927068513;0.0;1.337566927068513;0.0;1.4861854745205702E-5;1.337566927068513;4.099071444943547E-5;0.05880080795288086;0.0;1.337566927068513;0.0;-0.014669006740459664;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
428.0;2008-01-21 00:00;10.373444164805795;0.0;0.0;0.0;0.0;0.0;0.0;4.448795020580307E-4;0.0;0.0;0.0;0.0;3.0192297086521313E-4;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
795.0;2008-01-21 00:00;2.081626649137859;0.0;0.0;0.0;0.0;0.0;0.0;4.1478338115848824E-4;0.0;0.0;0.0;0.0;-0.02102085778311083;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
857.0;2008-01-21 00:00;3.090000605290312;0.0;0.0;0.0;0.0;0.0;0.0;4.1478338115848824E-4;0.0;0.0;0.0;0.0;-0.0030419128455688588;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
918.0;2008-01-21 00:00;3.6868681586458028;0.0;0.0;0.0;0.0;0.0;0.0;4.1478338115848824E-4;0.0;0.0;0.0;0.0;0.00412953759932551;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
975.0;2008-01-21 00:00;2.6144277960507427;0.0;0.0;0.0;0.0;0.0;0.0;4.1478338115848824E-4;0.0;0.0;0.0;0.0;-3.4901354955284574E-4;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
1034.0;2008-01-21 00:00;2.025879086491418;0.0;0.0;0.0;0.0;0.0;0.0;4.1478338115848824E-4;0.0;0.0;0.0;0.0;-8.667503883831808E-4;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
