"";"X";"simul";"consourb";"moyirrigculture";"varstock";"resolution";"Y_mean";"Y_median";"cellules";"zone";"rmse_agg_dgpz";"rmsle";"nash_sutcliffe";"rmse";"averaged_rmse";"weighted.mean_rmse";"emad";"sum"
"1";32;"simulation 1";"0.03";"15.0";"0.0";"300.0";4,81250842104805;3,46995882141598;"mean_indice";"mean_indice";0,767346614883208;0,105526168896585;-1,25392483595387;0,707827679458214;0,767346614883208;0,0327013958201726;0,127121252450171;1,09412224216735
"2";32;"simulation 2";"0.03";"20.0";"0.0";"300.0";4,77099870649455;3,38564871679652;"mean_indice";"mean_indice";0,687206440522989;0,106939918177275;-1,09599987549218;0,726451526831717;0,687206440522989;0,0321918956318091;0,129545280367141;1,11180445056279
"3";32;"simulation 3";"0.03";"30.0";"0.0";"300.0";4,68797927738754;3,25522344308869;"mean_indice";"mean_indice";0,532529281891741;0,114179907831232;-0,887374661531293;0,788499910251887;0,532529281891741;0,0316530066159795;0,14847635676205;1,08036372033531
"4";32;"simulation 4";"0.03";"40.0";"0.0";"300.0";4,60495984828053;3,13987439298092;"mean_indice";"mean_indice";0,39270455445066;0,0709450867261206;-1,07159300357735;0,88863724448448;0,39270455445066;0,0327733424372333;0,281454625449351;0,673398436534571
"5";32;"simulation 5";"0.03";"50.0";"0.0";"300.0";4,52194041917352;3,02588927273795;"mean_indice";"mean_indice";0,548969623243316;0,0800470335395247;-1,35843741936956;1,01268587753467;0,548969623243316;0,0344008797071653;0,27120180773862;0,832234738191267
"6";32;"simulation 6";"0.03";"60.0";"0.0";"300.0";4,43892099006651;2,92395034315301;"mean_indice";"mean_indice";0,805866790905073;0,0928085501322359;-1,7086389047666;1,14748885260405;0,805866790905073;0,0364597522653536;0,269004583984844;1,14339207977983
"7";32;"simulation 7";"0.03";"70.0";"0.0";"300.0";4,3559015609595;2,82157416125973;"mean_indice";"mean_indice";0,823749538833368;0,10976505308872;-2,12524537884173;1,28760337604739;0,823749538833368;0,0389865669249439;0,272898325606035;0,919622127961116
"8";32;"simulation 8";"0.03";"80.0";"0.0";"300.0";4,27288213185249;2,74275615145006;"mean_indice";"mean_indice";0,82374317889978;0,129779462712913;-2,57706864385992;1,4304612458571;0,82374317889978;0,041763095510821;0,26990476206937;0,630658422509653
"9";32;"simulation 9";"0.03";"90.0";"0.0";"300.0";4,18986270274548;2,67524709928817;"mean_indice";"mean_indice";0,823736818998674;0,0821594078289316;-3,04308654532116;1,57464102285629;0,823736818998674;0,0446410148950413;0,27148945088681;0,26118752336141
