"";"expCoeff";"penteInfCoeff";"distrouteCoeff";"ratioliste";"voisUrbCoef";"routesCoef";"route_vois";"popHaIrrig";"popHaUrb";"rmse";"rmsle"
"103";"0.0";"3.0";"0.0";"0.2";"3.0";"3.0";"true";"15.0";"60.0";15,12;1,34
"104";"0.0";"3.0";"0.0";"0.2";"3.0";"3.0";"true";"15.0";"65.0";15,12;1,34
"105";"0.0";"3.0";"0.0";"0.2";"3.0";"3.0";"true";"15.0";"70.0";15,12;1,34
"106";"0.0";"3.0";"0.0";"0.2";"3.0";"3.0";"true";"9.0";"60.0";15,12;1,34
"107";"0.0";"3.0";"0.0";"0.2";"3.0";"3.0";"true";"9.0";"65.0";15,12;1,34
"108";"0.0";"3.0";"0.0";"0.2";"3.0";"3.0";"true";"9.0";"70.0";15,12;1,34
"109";"0.0";"3.0";"0.0";"0.2";"3.0";"6.0";"false";"12.0";"60.0";15,09;1,35
"110";"0.0";"3.0";"0.0";"0.2";"3.0";"6.0";"false";"12.0";"65.0";15,09;1,35
"111";"0.0";"3.0";"0.0";"0.2";"3.0";"6.0";"false";"12.0";"70.0";15,09;1,35
"112";"0.0";"3.0";"0.0";"0.2";"3.0";"6.0";"false";"15.0";"60.0";15,09;1,35
"113";"0.0";"3.0";"0.0";"0.2";"3.0";"6.0";"false";"15.0";"65.0";15,09;1,35
"114";"0.0";"3.0";"0.0";"0.2";"3.0";"6.0";"false";"15.0";"70.0";15,09;1,35
"115";"0.0";"3.0";"0.0";"0.2";"3.0";"6.0";"false";"9.0";"60.0";15,09;1,35
"116";"0.0";"3.0";"0.0";"0.2";"3.0";"6.0";"false";"9.0";"65.0";15,09;1,35
"117";"0.0";"3.0";"0.0";"0.2";"3.0";"6.0";"false";"9.0";"70.0";15,09;1,35
"118";"0.0";"3.0";"0.0";"0.2";"3.0";"6.0";"true";"12.0";"60.0";15,1;1,35
"119";"0.0";"3.0";"0.0";"0.2";"3.0";"6.0";"true";"12.0";"65.0";15,1;1,35
"120";"0.0";"3.0";"0.0";"0.2";"3.0";"6.0";"true";"12.0";"70.0";15,1;1,35
"121";"0.0";"3.0";"0.0";"0.2";"3.0";"6.0";"true";"15.0";"60.0";15,1;1,35
"122";"0.0";"3.0";"0.0";"0.2";"3.0";"6.0";"true";"15.0";"65.0";15,1;1,35
"123";"0.0";"3.0";"0.0";"0.2";"3.0";"6.0";"true";"15.0";"70.0";15,1;1,35
"124";"0.0";"3.0";"0.0";"0.2";"3.0";"6.0";"true";"9.0";"60.0";15,1;1,35
"125";"0.0";"3.0";"0.0";"0.2";"3.0";"6.0";"true";"9.0";"65.0";15,1;1,35
"126";"0.0";"3.0";"0.0";"0.2";"3.0";"6.0";"true";"9.0";"70.0";15,1;1,35
"127";"0.0";"3.0";"0.0";"0.2";"3.0";"9.0";"false";"12.0";"60.0";15,09;1,35
"128";"0.0";"3.0";"0.0";"0.2";"3.0";"9.0";"false";"12.0";"65.0";15,09;1,35
"129";"0.0";"3.0";"0.0";"0.2";"3.0";"9.0";"false";"12.0";"70.0";15,09;1,35
"130";"0.0";"3.0";"0.0";"0.2";"3.0";"9.0";"false";"15.0";"60.0";15,09;1,35
