id;date;piezo;besoinprelev;besoin_culture;besoin_puits;besoinprelevforage;prelev;prelevm3;cumulpluie;evapotrans;recharge;besoinpuits;diffpiezo;bilanecoulements;nomstation;piezostation;demo;resolution;varperm;nbiterations;varstock;consourb
1407.0;2008-01-01 00:00;5.040436544591726;0.0;0.0;0.0;0.0;0.0;0.0;2.8393226861953734E-4;0.07176992797851563;0.0;0.0;0.0;-0.014152726953683616;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1411.0;2008-01-01 00:00;5.995182803753153;0.0;0.0;0.0;0.0;0.0;0.0;2.439679130911827E-4;0.07176992797851563;0.0;0.0;0.0;-0.014127441760762714;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1472.0;2008-01-01 00:00;5.545895659333996;0.0;0.0;0.0;0.0;0.0;0.0;2.8393226861953734E-4;0.07176992797851563;0.0;0.0;0.0;0.011559092408947105;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1534.0;2008-01-01 00:00;5.4547562106387595;0.0;0.0;0.0;0.0;0.0;0.0;2.8393226861953734E-4;0.07176992797851563;0.0;0.0;0.0;2.2358734774392429E-4;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
2717.0;2008-01-01 00:00;13.61352135560719;0.0;0.0;0.0;0.0;0.0;0.0;2.8393226861953734E-4;0.07176992797851563;0.0;0.0;0.0;-0.003962737105211979;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
3579.0;2008-01-01 00:00;2.717256445076965;54.73274661089995;0.0;54.73274661089995;0.0;6.081416290099994E-4;54.73274661089995;3.232192099094391E-4;0.07176992797851563;0.0;54.73274661089995;0.0;-0.01588283598918521;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
4510.0;2008-01-01 00:00;16.11023217186631;0.0;0.0;0.0;0.0;0.0;0.0;3.1707417964935305E-4;0.07176992797851563;0.0;0.0;0.0;-8.766080409188136E-4;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
6357.0;2008-01-01 00:00;4.091744519440428;10.804077500783633;0.0;10.804077500783633;0.0;1.2004530556426258E-4;10.804077500783633;1.2710515386424968E-4;0.05781795501708984;0.0;10.804077500783633;0.0;0.03689656528767957;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
8543.0;2008-01-01 00:00;25.48330272770793;144.59802885144543;0.0;144.59802885144543;0.0;0.0016066447650160604;144.59802885144543;0.0;0.0670230712890625;0.0;144.59802885144543;0.0;-0.01927153573018411;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
11962.0;2008-01-01 00:00;0.08669520292756736;23.92373026320226;0.0;23.92373026320226;0.0;2.6581922514669175E-4;23.92373026320226;4.448641836643219E-4;0.06180439758300781;0.0;23.92373026320226;0.0;0.005348375572971624;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
12460.0;2008-01-01 00:00;1.4726458420300654;1.5783777625280606;0.0;1.5783777625280606;0.0;1.753753069475623E-5;1.5783777625280606;4.448641836643219E-4;0.06180439758300781;0.0;1.5783777625280606;0.0;-0.017206334222503762;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
428.0;2008-01-11 00:00;10.37314224183493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.414652582298528E-4;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
795.0;2008-01-11 00:00;2.1026475069209702;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.025290271927301593;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
857.0;2008-01-11 00:00;3.0930425181358805;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0027763494985240064;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
918.0;2008-01-11 00:00;3.6827386210464774;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005130098483949767;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
975.0;2008-01-11 00:00;2.6147768096002957;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.266865441588043E-4;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1034.0;2008-01-11 00:00;2.0267458368797926;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.00217006614954718;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1039.0;2008-01-11 00:00;4.094057173897849;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.012117801809318995;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1094.0;2008-01-11 00:00;1.956270026258935;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.009781397534647338;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1096.0;2008-01-11 00:00;2.7367423203458725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005439814770755969;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1098.0;2008-01-11 00:00;3.764586942007499;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.02621312708744162;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
